date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-05-16,TamilNadu,Carrot,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-16,TamilNadu,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-16,TamilNadu,Cluster beans,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-16,TamilNadu,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-16,TamilNadu,Colocasia Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-16,TamilNadu,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-16,TamilNadu,Coriander Leaves,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-16,TamilNadu,Corn,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-16,TamilNadu,Cucumber,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-16,TamilNadu,Curry Leaves,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-16,TamilNadu,Dill Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-16,TamilNadu,Drumsticks,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-16,TamilNadu,Brinjal,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-16,TamilNadu,Brinjal,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-16,TamilNadu,Elephant Yam,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-16,TamilNadu,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-16,TamilNadu,French Beans,171,197 - 217,205 - 282,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-16,TamilNadu,Garlic,271,312 - 344,325 - 447,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-16,TamilNadu,Ginger,105,121 - 133,126 - 173,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-16,TamilNadu,Onion Green,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-16,TamilNadu,Green Peas,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-16,TamilNadu,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-16,TamilNadu,Lemon,80,92 - 102,96 - 132,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-16,TamilNadu,Mango Raw,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-16,TamilNadu,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-16,TamilNadu,Mushroom,92,106 - 117,110 - 152,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-16,TamilNadu,Mustard Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-16,TamilNadu,Ladies Finger,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-16,TamilNadu,Pumpkin,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-16,TamilNadu,Radish,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-16,TamilNadu,Ridge Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-16,TamilNadu,Shallot,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-16,TamilNadu,Snake Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-16,TamilNadu,Sorrel Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-16,TamilNadu,Spinach,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-16,TamilNadu,Sweet Potato,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-17,TamilNadu,Onion Big,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-17,TamilNadu,Onion Small,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-17,TamilNadu,Tomato,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-17,TamilNadu,Green Chilli,68,78 - 86,82 - 112,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-17,TamilNadu,Beetroot,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-17,TamilNadu,Potato,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-17,TamilNadu,Raw Banana,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-17,TamilNadu,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-17,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-17,TamilNadu,Ash gourd,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-17,TamilNadu,Baby Corn,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-17,TamilNadu,Banana Flower,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-17,TamilNadu,Capsicum,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-17,TamilNadu,Bitter Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-17,TamilNadu,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-17,TamilNadu,Butter Beans,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-17,TamilNadu,Broad Beans,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-17,TamilNadu,Cabbage,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-17,TamilNadu,Carrot,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-17,TamilNadu,Cauliflower,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-17,TamilNadu,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-17,TamilNadu,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-17,TamilNadu,Colocasia Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-17,TamilNadu,Colocasia,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-17,TamilNadu,Coriander Leaves,7,8 - 9,8 - 12,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-17,TamilNadu,Corn,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-17,TamilNadu,Cucumber,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-17,TamilNadu,Curry Leaves,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-17,TamilNadu,Dill Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-17,TamilNadu,Drumsticks,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-17,TamilNadu,Brinjal,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-17,TamilNadu,Brinjal,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-17,TamilNadu,Elephant Yam,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-17,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-17,TamilNadu,French Beans,180,207 - 229,216 - 297,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-17,TamilNadu,Garlic,255,293 - 324,306 - 421,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-17,TamilNadu,Ginger,127,146 - 161,152 - 210,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-17,TamilNadu,Onion Green,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-17,TamilNadu,Green Peas,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-17,TamilNadu,Ivy Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-17,TamilNadu,Lemon,98,113 - 124,118 - 162,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-17,TamilNadu,Mango Raw,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-17,TamilNadu,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-17,TamilNadu,Mushroom,82,94 - 104,98 - 135,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-17,TamilNadu,Mustard Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-17,TamilNadu,Ladies Finger,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-17,TamilNadu,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-17,TamilNadu,Radish,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-17,TamilNadu,Ridge Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-17,TamilNadu,Shallot,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-17,TamilNadu,Snake Gourd,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-17,TamilNadu,Sorrel Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-17,TamilNadu,Spinach,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-17,TamilNadu,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-18,TamilNadu,Onion Big,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-18,TamilNadu,Onion Small,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-18,TamilNadu,Tomato,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-18,TamilNadu,Green Chilli,68,78 - 86,82 - 112,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-18,TamilNadu,Beetroot,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-18,TamilNadu,Potato,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-18,TamilNadu,Raw Banana,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-18,TamilNadu,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-18,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-18,TamilNadu,Ash gourd,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-18,TamilNadu,Baby Corn,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-18,TamilNadu,Banana Flower,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-18,TamilNadu,Capsicum,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-18,TamilNadu,Bitter Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-18,TamilNadu,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-18,TamilNadu,Butter Beans,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-18,TamilNadu,Broad Beans,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-18,TamilNadu,Cabbage,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-18,TamilNadu,Carrot,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-18,TamilNadu,Cauliflower,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-18,TamilNadu,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-18,TamilNadu,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-18,TamilNadu,Colocasia Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-18,TamilNadu,Colocasia,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-18,TamilNadu,Coriander Leaves,7,8 - 9,8 - 12,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-18,TamilNadu,Corn,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-18,TamilNadu,Cucumber,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-18,TamilNadu,Curry Leaves,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-18,TamilNadu,Dill Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-18,TamilNadu,Drumsticks,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-18,TamilNadu,Brinjal,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-18,TamilNadu,Brinjal,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-18,TamilNadu,Elephant Yam,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-18,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-18,TamilNadu,French Beans,180,207 - 229,216 - 297,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-18,TamilNadu,Garlic,255,293 - 324,306 - 421,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-18,TamilNadu,Ginger,127,146 - 161,152 - 210,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-18,TamilNadu,Onion Green,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-18,TamilNadu,Green Peas,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-18,TamilNadu,Ivy Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-18,TamilNadu,Lemon,98,113 - 124,118 - 162,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-18,TamilNadu,Mango Raw,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-18,TamilNadu,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-18,TamilNadu,Mushroom,82,94 - 104,98 - 135,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-18,TamilNadu,Mustard Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-18,TamilNadu,Ladies Finger,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-18,TamilNadu,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-18,TamilNadu,Radish,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-18,TamilNadu,Ridge Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-18,TamilNadu,Shallot,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-18,TamilNadu,Snake Gourd,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-18,TamilNadu,Sorrel Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-18,TamilNadu,Spinach,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-18,TamilNadu,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-19,TamilNadu,Onion Big,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-19,TamilNadu,Onion Small,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-19,TamilNadu,Tomato,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-19,TamilNadu,Green Chilli,68,78 - 86,82 - 112,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-19,TamilNadu,Beetroot,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-19,TamilNadu,Potato,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-19,TamilNadu,Raw Banana,8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-19,TamilNadu,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-19,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-19,TamilNadu,Ash gourd,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-19,TamilNadu,Baby Corn,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-19,TamilNadu,Banana Flower,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-19,TamilNadu,Capsicum,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-19,TamilNadu,Bitter Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-19,TamilNadu,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-19,TamilNadu,Butter Beans,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-19,TamilNadu,Broad Beans,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-19,TamilNadu,Cabbage,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-19,TamilNadu,Carrot,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-19,TamilNadu,Cauliflower,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-19,TamilNadu,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-19,TamilNadu,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-19,TamilNadu,Colocasia Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-19,TamilNadu,Colocasia,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-19,TamilNadu,Coriander Leaves,7,8 - 9,8 - 12,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-19,TamilNadu,Corn,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-19,TamilNadu,Cucumber,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-19,TamilNadu,Curry Leaves,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-19,TamilNadu,Dill Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-19,TamilNadu,Drumsticks,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-19,TamilNadu,Brinjal,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-19,TamilNadu,Brinjal,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-19,TamilNadu,Elephant Yam,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-19,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-19,TamilNadu,French Beans,180,207 - 229,216 - 297,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-19,TamilNadu,Garlic,255,293 - 324,306 - 421,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-19,TamilNadu,Ginger,127,146 - 161,152 - 210,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-19,TamilNadu,Onion Green,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-19,TamilNadu,Green Peas,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-19,TamilNadu,Ivy Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-19,TamilNadu,Lemon,98,113 - 124,118 - 162,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-19,TamilNadu,Mango Raw,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-19,TamilNadu,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-19,TamilNadu,Mushroom,82,94 - 104,98 - 135,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-19,TamilNadu,Mustard Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-19,TamilNadu,Ladies Finger,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-19,TamilNadu,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-19,TamilNadu,Radish,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
